Src_PLAYER_ID,ActivityMonth,Product,BONUS_COST
19415489,2021-03-31,eGaming,113
12833330,2019-04-30,eGaming,5
16229818,2020-07-31,SportsBook,20
13218358,2020-05-31,SportsBook,30
12643699,2019-03-31,SportsBook,300
15087921,2020-03-31,eGaming,10
13003538,2020-06-30,eGaming,39
20587614,2021-06-30,SportsBook,10
20195344,2021-05-31,SportsBook,39
15799470,2020-05-31,eGaming,20
13374319,2020-09-30,eGaming,10
15653518,2020-07-31,eGaming,10
14748231,2020-01-31,eGaming,10
15174272,2021-05-31,eGaming,9
14978480,2020-02-29,eGaming,10
12798923,2021-02-28,eGaming,17
13834310,2019-11-30,SportsBook,25
13856890,2020-09-30,eGaming,30
19679350,2021-03-31,eGaming,150
18188011,2021-06-30,eGaming,25
15455852,2020-04-30,eGaming,20
14720097,2020-10-31,eGaming,60
12417514,2021-01-31,eGaming,200
14694037,2021-05-31,eGaming,80
12627466,2019-03-31,eGaming,8
12802705,2020-10-31,SportsBook,400
17994094,2020-12-31,SportsBook,25
19548957,2021-06-30,eGaming,75
14578783,2020-01-31,eGaming,50
18545819,2021-01-31,eGaming,50
13447407,2020-11-30,eGaming,50
18052127,2020-12-31,SportsBook,40
13480096,2021-02-28,eGaming,50
15103448,2020-11-30,eGaming,50
18938018,2021-02-28,eGaming,150
14870446,2021-03-31,eGaming,4
12865007,2020-02-29,eGaming,50
15669940,2020-05-31,eGaming,96
13329050,2019-08-31,eGaming,10
20337765,2021-05-31,eGaming,100
12871714,2019-10-31,SportsBook,150
15367777,2020-04-30,eGaming,4
13217175,2019-07-31,eGaming,12
15450867,2020-05-31,eGaming,497
19871368,2021-04-30,eGaming,100
15166904,2020-12-31,eGaming,105
14936937,2020-02-29,SportsBook,500
17281955,2021-03-31,eGaming,22
14838147,2020-05-31,SportsBook,5
12724568,2019-10-31,eGaming,100
17370871,2021-02-28,eGaming,62
13076953,2021-04-30,SportsBook,200
12385192,2019-03-31,SportsBook,400
15095074,2020-03-31,SportsBook,140
16841383,2020-10-31,eGaming,40
19379647,2021-03-31,eGaming,50
16118949,2020-06-30,SportsBook,500
15082836,2020-05-31,eGaming,99
17907556,2020-11-30,eGaming,51
13338736,2019-11-30,SportsBook,300
14796681,2020-01-31,eGaming,10
13232256,2020-05-31,eGaming,29
12763114,2019-04-30,eGaming,250
12859648,2019-05-31,SportsBook,100
15090438,2020-03-31,SportsBook,500
17815462,2021-03-31,eGaming,10
12443175,2020-12-31,eGaming,90
13403196,2020-01-31,eGaming,200
16766339,2020-08-31,SportsBook,250
17575829,2020-11-30,eGaming,20
17254652,2020-12-31,eGaming,59
19199707,2021-03-31,eGaming,450
15466141,2020-04-30,eGaming,100
15864987,2021-03-31,SportsBook,80
12356788,2019-02-28,eGaming,12
13059139,2019-05-31,eGaming,100
17771934,2020-12-31,eGaming,100
14969607,2021-01-31,SportsBook,20
12765918,2020-02-29,eGaming,50
14803206,2021-03-31,eGaming,19
13361010,2019-12-31,SportsBook,5
18740609,2021-01-31,eGaming,205
19351136,2021-04-30,eGaming,59
13095028,2019-05-31,eGaming,30
14830473,2020-01-31,eGaming,10
16724666,2021-02-28,eGaming,20
16013592,2020-06-30,eGaming,25
18544514,2020-12-31,eGaming,25
12788284,2020-01-31,eGaming,150
13930337,2020-01-31,eGaming,528
19545019,2021-03-31,eGaming,230
12446970,2021-06-30,eGaming,9
13614715,2019-10-31,eGaming,10
13339749,2019-11-30,SportsBook,75
13084274,2021-05-31,eGaming,40
13584856,2021-03-31,eGaming,30
13093425,2020-07-31,SportsBook,50
14469947,2020-02-29,eGaming,140
17930183,2021-06-30,eGaming,20
14560317,2020-01-31,eGaming,30
19616107,2021-03-31,eGaming,500
16592830,2020-12-31,eGaming,80
12642597,2020-02-29,SportsBook,10
20566494,2021-06-30,eGaming,130
13992738,2020-01-31,eGaming,28
16826653,2020-09-30,eGaming,30
19173724,2021-02-28,eGaming,414
15598546,2020-12-31,eGaming,19
13435788,2020-01-31,SportsBook,50
13936927,2020-10-31,eGaming,100
12809518,2021-04-30,SportsBook,29
13979891,2021-03-31,SportsBook,50
15832170,2021-04-30,eGaming,19
16418369,2021-01-31,eGaming,100
15641245,2020-04-30,eGaming,25
13096635,2019-05-31,eGaming,30
12385192,2019-01-31,SportsBook,220
12436068,2020-12-31,eGaming,8
18207565,2020-12-31,eGaming,50
13503450,2019-09-30,SportsBook,55
16194288,2020-11-30,eGaming,30
13857318,2019-11-30,eGaming,8
13102808,2020-12-31,SportsBook,282
18837784,2021-02-28,eGaming,450
14933208,2020-02-29,eGaming,30
13791499,2019-11-30,eGaming,35
12401136,2019-01-31,SportsBook,10
15083454,2021-02-28,eGaming,49
19182387,2021-02-28,eGaming,50
14797274,2020-03-31,eGaming,100
19262450,2021-05-31,eGaming,29
13328865,2020-11-30,eGaming,10
12389683,2019-08-31,SportsBook,50
13394104,2019-08-31,eGaming,13
19136300,2021-04-30,eGaming,50
19125723,2021-06-30,eGaming,70
18488888,2021-03-31,eGaming,50
14464644,2019-12-31,eGaming,49
16158775,2020-11-30,eGaming,50
13506896,2020-02-29,eGaming,40
16593059,2020-12-31,eGaming,50
15215984,2020-03-31,eGaming,25
12598374,2019-06-30,eGaming,20
13031977,2019-11-30,SportsBook,10
12751052,2019-11-30,SportsBook,50
13105906,2020-11-30,SportsBook,100
17786498,2020-11-30,eGaming,29
13391213,2021-02-28,eGaming,80
14720040,2020-05-31,eGaming,350
13754484,2019-10-31,SportsBook,50
12330040,2019-01-31,SportsBook,10
20541210,2021-06-30,eGaming,50
14907520,2020-02-29,eGaming,10
15636408,2020-04-30,eGaming,40
15373597,2020-06-30,eGaming,10
16004851,2021-02-28,eGaming,40
17324829,2021-01-31,eGaming,19
16000704,2021-03-31,eGaming,20
13127199,2020-09-30,eGaming,50
18293121,2020-12-31,SportsBook,50
14819125,2021-02-28,SportsBook,40
12450037,2019-01-31,eGaming,100
13780704,2019-10-31,SportsBook,500
13799049,2019-10-31,eGaming,4
16243839,2021-01-31,eGaming,30
16085743,2021-03-31,eGaming,20
19583361,2021-03-31,SportsBook,25
19932746,2021-04-30,eGaming,2000
18945129,2021-01-31,eGaming,25
19674978,2021-03-31,eGaming,150
18348464,2021-01-31,eGaming,30
20238458,2021-05-31,SportsBook,20
14656264,2021-04-30,eGaming,20
13183944,2019-06-30,eGaming,10
16652487,2020-08-31,eGaming,190
13928551,2019-11-30,eGaming,4
12834948,2020-10-31,SportsBook,26
13014083,2019-05-31,SportsBook,5
18399838,2020-12-31,eGaming,218
12442286,2019-01-31,SportsBook,60
13934891,2020-03-31,SportsBook,30
13003965,2020-02-29,eGaming,40
13655000,2020-09-30,eGaming,50
19163588,2021-02-28,eGaming,330
17184429,2020-09-30,SportsBook,250
13300208,2019-12-31,eGaming,50
12676121,2019-12-31,eGaming,49
12347295,2021-04-30,eGaming,15
19243992,2021-06-30,eGaming,29
15291947,2020-03-31,eGaming,13
14706106,2021-03-31,eGaming,115
12796334,2019-04-30,eGaming,20
13840111,2021-01-31,eGaming,10
13897147,2020-09-30,eGaming,19
13724094,2019-12-31,eGaming,49
16054128,2020-07-31,eGaming,13
15698661,2020-05-31,eGaming,13
12629463,2021-03-31,eGaming,200
18206518,2020-12-31,eGaming,229
17677325,2021-05-31,eGaming,25
13320172,2020-10-31,eGaming,30
17061716,2021-05-31,eGaming,25
13061978,2019-05-31,SportsBook,5
12438829,2020-07-31,eGaming,150
14579463,2020-06-30,eGaming,40
13120697,2020-12-31,SportsBook,210
16478143,2020-07-31,SportsBook,200
18334914,2020-12-31,eGaming,42
15521329,2020-04-30,eGaming,10
17563053,2020-12-31,eGaming,150
15971901,2020-11-30,eGaming,90
14579327,2021-04-30,eGaming,10
12841384,2020-10-31,eGaming,19
15861328,2020-05-31,eGaming,397
14762249,2020-09-30,SportsBook,100
12728150,2019-03-31,eGaming,10
13282793,2019-07-31,eGaming,100
13206421,2021-04-30,eGaming,50
18558509,2021-04-30,eGaming,120
14976511,2020-06-30,eGaming,9
20074076,2021-05-31,eGaming,40
15135186,2021-01-31,eGaming,20
15982276,2020-06-30,SportsBook,66
12634004,2019-03-31,SportsBook,100
13396016,2020-03-31,eGaming,50
19630118,2021-03-31,SportsBook,500
12496770,2019-02-28,eGaming,20
16588401,2021-04-30,SportsBook,80
13079666,2019-12-31,SportsBook,20
19629436,2021-03-31,eGaming,108
15484880,2020-12-31,eGaming,30
18206878,2021-03-31,eGaming,9
18926101,2021-01-31,eGaming,16
12541819,2019-02-28,eGaming,19
12382792,2019-01-31,eGaming,19
15521402,2020-04-30,eGaming,3
16203653,2020-10-31,eGaming,10
18420246,2020-12-31,eGaming,99
13297460,2020-09-30,eGaming,10
13414220,2020-06-30,SportsBook,300
14704019,2020-08-31,eGaming,40
18717574,2021-01-31,eGaming,25
14639499,2019-12-31,eGaming,80
14691952,2020-06-30,eGaming,49
17602533,2021-06-30,eGaming,277
13190103,2019-06-30,eGaming,10
13852961,2019-11-30,eGaming,13
15052940,2020-02-29,eGaming,13
14887976,2020-07-31,eGaming,10
14842455,2020-01-31,eGaming,10
13315751,2020-02-29,eGaming,50
14490316,2020-03-31,eGaming,139
12469749,2019-02-28,eGaming,20
12833758,2019-04-30,eGaming,68
19581970,2021-05-31,eGaming,99
18719738,2021-01-31,eGaming,80
14856254,2021-04-30,eGaming,30
13076275,2019-05-31,SportsBook,150
16557751,2020-12-31,eGaming,29
14568838,2020-01-31,eGaming,50
13039415,2019-05-31,eGaming,10
18163590,2020-12-31,eGaming,52
14705198,2020-05-31,eGaming,20
13147482,2021-02-28,SportsBook,12
18572351,2021-04-30,eGaming,230
16069880,2020-06-30,SportsBook,100
13339988,2020-03-31,SportsBook,400
19979083,2021-04-30,eGaming,240
19978015,2021-05-31,eGaming,20
20389222,2021-06-30,eGaming,225
13520245,2019-09-30,SportsBook,10
13746362,2021-01-31,eGaming,50
12368998,2020-12-31,SportsBook,50
13430649,2020-10-31,SportsBook,300
14688642,2020-01-31,eGaming,25
16395848,2020-09-30,eGaming,51
13051411,2019-06-30,eGaming,50
13215327,2019-07-31,eGaming,13
13825538,2021-04-30,eGaming,50
15347172,2020-04-30,eGaming,5
12739817,2020-05-31,SportsBook,130
16829752,2021-05-31,eGaming,70
18924908,2021-01-31,eGaming,25
15114561,2021-04-30,eGaming,8
17648301,2020-11-30,eGaming,100
13102716,2020-05-31,eGaming,25
17257237,2020-10-31,eGaming,250
20172016,2021-05-31,eGaming,20
12483484,2019-02-28,eGaming,19
17845358,2021-01-31,SportsBook,5
12444163,2019-05-31,SportsBook,25
13081526,2020-10-31,eGaming,40
18678841,2021-01-31,eGaming,555
15720117,2020-05-31,eGaming,10
15281659,2020-07-31,eGaming,99
12834253,2020-03-31,eGaming,93
20593584,2021-06-30,eGaming,10
13036562,2020-08-31,eGaming,100
19290653,2021-03-31,SportsBook,25
17597044,2020-11-30,eGaming,20
15203445,2020-06-30,eGaming,130
20466895,2021-06-30,eGaming,204
15919817,2020-06-30,eGaming,88
14613199,2019-12-31,eGaming,100
17601987,2021-06-30,eGaming,300
13655416,2020-12-31,SportsBook,2
13527551,2020-01-31,SportsBook,200
13007988,2020-06-30,eGaming,39
12576615,2019-02-28,SportsBook,600
13358112,2021-02-28,eGaming,20
15110216,2020-03-31,eGaming,10
15058151,2020-03-31,eGaming,10
18754787,2021-02-28,eGaming,29
19672241,2021-03-31,SportsBook,50
13779861,2020-08-31,SportsBook,30
12538496,2020-02-29,eGaming,50
12619216,2020-03-31,eGaming,5
13376960,2019-08-31,eGaming,100
13350086,2019-08-31,SportsBook,75
13848915,2020-01-31,eGaming,70
15101005,2020-03-31,eGaming,8
20235581,2021-05-31,eGaming,237
14938934,2020-02-29,SportsBook,100
15125822,2020-03-31,eGaming,100
20205424,2021-06-30,eGaming,20
16545257,2021-01-31,eGaming,55
12411364,2019-02-28,SportsBook,14
20063645,2021-05-31,eGaming,109
17968872,2020-11-30,eGaming,30
13812272,2019-11-30,SportsBook,500
12739711,2020-03-31,eGaming,160
13496744,2021-03-31,eGaming,10
13263025,2020-11-30,eGaming,100
19355914,2021-03-31,SportsBook,75
17551471,2021-05-31,SportsBook,25
16740199,2021-06-30,SportsBook,150
15843663,2021-02-28,eGaming,18
20586107,2021-06-30,eGaming,16
17302688,2021-01-31,eGaming,9
16250558,2020-08-31,eGaming,49
16611609,2020-08-31,eGaming,138
15719165,2020-05-31,eGaming,20
14725652,2020-02-29,eGaming,50
14734489,2020-01-31,eGaming,20
15896536,2020-05-31,eGaming,590
13213306,2019-06-30,eGaming,13
12349145,2019-01-31,eGaming,200
13876108,2020-06-30,SportsBook,100
13456261,2020-07-31,eGaming,50
18085352,2020-12-31,SportsBook,150
13365446,2019-08-31,SportsBook,300
12745079,2019-11-30,SportsBook,200
19406518,2021-03-31,eGaming,2100
17929316,2020-11-30,SportsBook,50
16242107,2020-07-31,SportsBook,200
13794955,2019-11-30,SportsBook,100
17173199,2021-02-28,eGaming,20
15908368,2020-05-31,eGaming,600
13278232,2021-01-31,eGaming,19
20666015,2021-06-30,eGaming,170
18062489,2020-12-31,SportsBook,15
13082380,2019-05-31,eGaming,10
13026952,2020-10-31,eGaming,30
20587565,2021-06-30,SportsBook,20
17720031,2020-12-31,eGaming,50
17880215,2020-11-30,eGaming,950
12756697,2019-04-30,eGaming,20
13600185,2019-09-30,eGaming,100
14554381,2020-02-29,SportsBook,50
12406965,2019-01-31,SportsBook,50
13032233,2019-05-31,eGaming,20
15874040,2020-05-31,eGaming,44
17701225,2021-03-31,eGaming,20
17492727,2021-04-30,eGaming,100
13090376,2020-01-31,eGaming,66
16057540,2020-12-31,eGaming,440
13342136,2019-08-31,SportsBook,550
19444852,2021-04-30,SportsBook,5
14864319,2020-01-31,eGaming,10
16732533,2020-11-30,eGaming,80
17647701,2020-10-31,SportsBook,250
14948334,2020-03-31,eGaming,40
18830254,2021-06-30,eGaming,20
17781938,2021-01-31,eGaming,19
14603221,2021-04-30,SportsBook,15
18751566,2021-02-28,eGaming,100
13139031,2019-06-30,eGaming,150
14763300,2021-04-30,eGaming,30
15149745,2021-03-31,eGaming,50
19014824,2021-02-28,eGaming,203
13399369,2020-03-31,eGaming,211
13358424,2020-09-30,eGaming,48
20441445,2021-06-30,SportsBook,500
13127199,2020-04-30,eGaming,39
17325866,2021-02-28,eGaming,49
15813122,2020-05-31,SportsBook,50
17530259,2020-12-31,SportsBook,150
17551558,2020-11-30,eGaming,20
17755621,2021-04-30,SportsBook,5
14531343,2021-03-31,eGaming,19
18228253,2021-01-31,eGaming,37
12357932,2019-01-31,SportsBook,10
17193672,2020-10-31,eGaming,30
13803256,2020-09-30,eGaming,30
14553694,2019-12-31,eGaming,6
20105304,2021-05-31,eGaming,283
13482800,2019-12-31,eGaming,925
17200885,2020-09-30,eGaming,113
13781394,2019-11-30,SportsBook,82
19208135,2021-02-28,SportsBook,60
12398531,2020-02-29,eGaming,125
16559458,2020-08-31,eGaming,128
16440765,2020-08-31,eGaming,25
13148636,2020-07-31,SportsBook,100
13908352,2021-05-31,eGaming,20
19870017,2021-04-30,eGaming,79
12572776,2019-02-28,SportsBook,20
17485052,2020-10-31,eGaming,450
15045361,2020-02-29,eGaming,4
15928792,2020-05-31,eGaming,793
19096489,2021-03-31,eGaming,4
14785788,2020-01-31,SportsBook,200
16175304,2020-12-31,eGaming,200
14856185,2020-01-31,eGaming,20
15913708,2020-05-31,eGaming,80
13104173,2020-01-31,SportsBook,5
15299944,2020-03-31,eGaming,3
13239506,2020-02-29,eGaming,20
15017642,2020-11-30,eGaming,125
13355125,2019-09-30,eGaming,7
14470669,2019-12-31,eGaming,98
13946728,2020-06-30,eGaming,19
17786862,2020-11-30,eGaming,30
19936266,2021-04-30,SportsBook,100
14895580,2021-06-30,eGaming,67
16451003,2020-07-31,eGaming,50
16841037,2021-06-30,eGaming,105
14881366,2020-10-31,eGaming,100
12347303,2020-01-31,eGaming,804
13299318,2020-01-31,SportsBook,10
13369620,2021-02-28,eGaming,40
17178922,2021-06-30,eGaming,10
17841949,2021-05-31,eGaming,10
13184009,2020-01-31,eGaming,40
18967939,2021-05-31,eGaming,99
19256545,2021-04-30,SportsBook,30
14711619,2020-07-31,eGaming,39
18157226,2020-12-31,eGaming,223
12486725,2020-04-30,eGaming,40
19169931,2021-03-31,eGaming,114
14921705,2021-04-30,SportsBook,100
14794053,2020-01-31,eGaming,100
15989882,2020-06-30,SportsBook,150
14609613,2020-08-31,eGaming,15
19214390,2021-02-28,eGaming,50
12374556,2019-01-31,eGaming,200
15064273,2020-03-31,eGaming,10
12592217,2020-07-31,eGaming,10
15286236,2020-03-31,eGaming,4
14703512,2020-10-31,eGaming,100
15554997,2020-05-31,eGaming,7
13392032,2020-03-31,eGaming,159
15000732,2020-02-29,eGaming,13
12610638,2019-04-30,SportsBook,100
13657531,2019-10-31,SportsBook,500
15226324,2020-03-31,eGaming,100
14799259,2020-04-30,eGaming,255
13843120,2019-11-30,SportsBook,25
13116013,2019-06-30,eGaming,30
13915956,2020-06-30,eGaming,50
15632973,2020-11-30,eGaming,29
13263121,2019-07-31,eGaming,99
12987523,2019-11-30,SportsBook,50
14916455,2020-02-29,eGaming,4
15913667,2020-05-31,eGaming,80
13633500,2019-10-31,SportsBook,50
18073496,2021-02-28,eGaming,100
17568048,2020-10-31,SportsBook,500
16409793,2020-09-30,SportsBook,60
18198043,2020-12-31,SportsBook,50
17374471,2020-10-31,eGaming,30
20628405,2021-06-30,eGaming,30
12669696,2021-02-28,eGaming,10
13160921,2019-06-30,eGaming,794
14865633,2020-12-31,eGaming,100
12990834,2020-07-31,eGaming,19
18508500,2020-12-31,eGaming,200
13287406,2020-11-30,eGaming,19
12473957,2020-08-31,SportsBook,100
12376754,2019-01-31,SportsBook,10
14692284,2020-04-30,eGaming,80
19457208,2021-04-30,SportsBook,10
13374191,2020-01-31,eGaming,593
15928879,2021-01-31,eGaming,50
13380575,2020-10-31,eGaming,25
16381295,2020-07-31,eGaming,50
18379354,2020-12-31,eGaming,40
14701407,2020-01-31,eGaming,10
13583919,2019-09-30,SportsBook,15
13874703,2019-12-31,eGaming,19
17456793,2021-03-31,eGaming,50
19392816,2021-05-31,eGaming,130
12759595,2020-12-31,eGaming,20
18693017,2021-01-31,eGaming,249
13161359,2019-11-30,eGaming,12
12351401,2019-01-31,SportsBook,300
14488292,2019-12-31,SportsBook,150
16279754,2020-07-31,eGaming,224
13895200,2019-11-30,eGaming,100
12751052,2019-04-30,eGaming,40
19120095,2021-03-31,eGaming,9
13729427,2019-11-30,eGaming,148
15072403,2020-03-31,eGaming,100
12864315,2021-03-31,SportsBook,200
18909553,2021-01-31,eGaming,2000
15454392,2020-04-30,eGaming,25
17596546,2020-12-31,SportsBook,200
18658334,2021-01-31,eGaming,130
13180505,2019-12-31,eGaming,313
18947277,2021-04-30,eGaming,179
17589448,2021-01-31,eGaming,67
16613399,2020-08-31,SportsBook,50
13240492,2019-07-31,eGaming,4
12602793,2020-05-31,eGaming,12
14765830,2020-04-30,eGaming,24
12567330,2019-02-28,eGaming,9
16590076,2020-10-31,eGaming,20
18072615,2021-03-31,eGaming,82
14598158,2020-04-30,eGaming,75
15802300,2020-05-31,eGaming,400
13487225,2019-09-30,eGaming,97
17071143,2020-09-30,SportsBook,21
13077518,2021-04-30,SportsBook,80
13693429,2019-10-31,SportsBook,104
18804727,2021-01-31,SportsBook,50
13981432,2020-02-29,eGaming,60
18828947,2021-02-28,SportsBook,50
19963843,2021-04-30,eGaming,142
17998429,2020-12-31,SportsBook,75
14792690,2021-06-30,eGaming,1
19636957,2021-03-31,eGaming,16
20079216,2021-05-31,eGaming,34
12783583,2020-03-31,eGaming,19
16827527,2020-12-31,eGaming,18
14933208,2021-01-31,eGaming,19
19430694,2021-03-31,eGaming,40
18065130,2020-12-31,eGaming,419
17747234,2020-12-31,eGaming,19
15951316,2020-06-30,SportsBook,55
13509654,2019-11-30,SportsBook,165
18097939,2021-02-28,eGaming,29
14727890,2020-01-31,eGaming,13
12468378,2020-08-31,eGaming,10
13332807,2020-02-29,eGaming,213
14479454,2019-12-31,SportsBook,100
13946952,2020-03-31,eGaming,40
17657495,2020-11-30,SportsBook,100
19672051,2021-03-31,eGaming,140
18636883,2021-03-31,eGaming,30
13298523,2021-06-30,eGaming,38
17846747,2020-11-30,eGaming,149
13040004,2019-05-31,SportsBook,5
13966023,2019-11-30,eGaming,12
12710978,2020-06-30,eGaming,25
14652289,2020-04-30,eGaming,20
15139255,2020-10-31,eGaming,10
13758031,2019-12-31,eGaming,60
12484724,2020-11-30,eGaming,40
12437873,2021-02-28,eGaming,20
15103830,2020-03-31,eGaming,13
20062060,2021-04-30,eGaming,80
18992151,2021-02-28,SportsBook,110
13071917,2019-05-31,eGaming,100
17523253,2020-11-30,eGaming,60
14770945,2020-01-31,SportsBook,400
20098072,2021-05-31,SportsBook,222
13485274,2020-04-30,eGaming,31
13923680,2019-11-30,eGaming,98
15783203,2020-10-31,eGaming,18
20056068,2021-06-30,eGaming,29
17630697,2020-11-30,SportsBook,50
18571115,2020-12-31,eGaming,40
13405124,2019-09-30,SportsBook,100
17915128,2021-01-31,SportsBook,30
13527072,2020-08-31,eGaming,10
20241987,2021-05-31,eGaming,50
13791555,2020-03-31,eGaming,50
13514500,2020-01-31,eGaming,139
13169009,2019-07-31,eGaming,100
12768326,2019-04-30,eGaming,30
14606860,2020-03-31,eGaming,50
18065929,2021-01-31,SportsBook,400
13693515,2020-05-31,SportsBook,50
13603059,2020-08-31,eGaming,200
20413231,2021-06-30,eGaming,50
20358397,2021-05-31,eGaming,40
12810755,2021-04-30,eGaming,50
13446308,2020-04-30,eGaming,200
14577948,2020-04-30,eGaming,49
18400042,2021-05-31,eGaming,169
13644185,2021-03-31,eGaming,148
17643314,2021-02-28,eGaming,109
12489540,2019-06-30,eGaming,50
14747986,2021-05-31,eGaming,54
19579975,2021-03-31,SportsBook,100
13284011,2020-11-30,eGaming,20
14937799,2020-02-29,eGaming,10
13235145,2021-05-31,eGaming,49
15876371,2020-05-31,eGaming,80
20310336,2021-06-30,eGaming,200
12685982,2019-04-30,eGaming,100
12530208,2019-04-30,SportsBook,100
14593090,2020-04-30,eGaming,25
18331309,2020-12-31,eGaming,725
12398796,2019-12-31,SportsBook,30
16833120,2021-04-30,eGaming,20
12783401,2021-02-28,eGaming,20
18071187,2020-12-31,eGaming,30
14651992,2020-03-31,eGaming,80
19871875,2021-04-30,eGaming,218
18935320,2021-01-31,SportsBook,500
13178479,2020-07-31,eGaming,39
18992116,2021-02-28,eGaming,25
12341660,2020-11-30,eGaming,20
13518752,2019-10-31,SportsBook,110
16799948,2021-02-28,eGaming,50
14747458,2020-05-31,eGaming,60
12827316,2019-07-31,eGaming,70
19471753,2021-03-31,eGaming,100
12565962,2019-02-28,eGaming,19
18617244,2021-04-30,eGaming,19
18487056,2020-12-31,SportsBook,50
12436320,2020-02-29,SportsBook,150
15091980,2020-11-30,eGaming,20
15217311,2020-03-31,eGaming,100
19721040,2021-05-31,eGaming,30
15023635,2020-07-31,SportsBook,200
18739285,2021-01-31,eGaming,40
14576223,2019-12-31,eGaming,13
15220957,2020-03-31,eGaming,13
12542754,2021-01-31,SportsBook,250
18436931,2021-01-31,SportsBook,10
17994617,2020-11-30,eGaming,75
12349184,2019-11-30,eGaming,234
14479323,2021-06-30,SportsBook,80
18744261,2021-03-31,eGaming,50
12848449,2019-04-30,SportsBook,5
16077363,2020-11-30,eGaming,30
15696348,2020-05-31,eGaming,25
12394909,2019-04-30,eGaming,8
13356911,2020-11-30,eGaming,30
17550814,2021-05-31,eGaming,20
12737279,2019-07-31,eGaming,150
13357557,2019-12-31,SportsBook,400
15188140,2020-03-31,eGaming,440
12684922,2021-04-30,eGaming,30
15956941,2021-01-31,eGaming,300
19759407,2021-04-30,eGaming,40
17924527,2020-11-30,eGaming,78
18065929,2021-01-31,eGaming,100
13237599,2019-08-31,SportsBook,50
16449561,2021-03-31,SportsBook,30
16794003,2021-01-31,eGaming,40
13831849,2020-10-31,eGaming,20
18808426,2021-01-31,eGaming,30
17653783,2020-12-31,eGaming,60
14984889,2020-02-29,eGaming,100
14747298,2020-01-31,SportsBook,5
14771303,2020-01-31,eGaming,20
13382895,2019-08-31,SportsBook,500
14921704,2020-02-29,SportsBook,225
13738750,2020-12-31,eGaming,20
12422960,2021-02-28,SportsBook,40
19198536,2021-06-30,eGaming,8
20259745,2021-05-31,eGaming,180
15788073,2020-07-31,eGaming,39
14836850,2021-04-30,SportsBook,310
13952082,2020-11-30,eGaming,20
12653042,2020-04-30,eGaming,30
14610855,2020-02-29,eGaming,49
15358025,2020-11-30,eGaming,29
20296433,2021-05-31,eGaming,235
18901166,2021-01-31,eGaming,318
14474452,2020-12-31,eGaming,25
12550393,2020-09-30,eGaming,25
13000031,2019-05-31,SportsBook,10
15475476,2020-12-31,eGaming,20
14530638,2020-07-31,eGaming,10
13203936,2020-02-29,eGaming,19
18393904,2020-12-31,eGaming,305
12342226,2019-01-31,eGaming,25
19212121,2021-03-31,eGaming,30
16399338,2020-07-31,SportsBook,63
18583492,2020-12-31,eGaming,80
12552349,2021-04-30,eGaming,1
18997221,2021-02-28,eGaming,950
15629413,2020-04-30,eGaming,20
19124001,2021-02-28,SportsBook,150
14964462,2020-09-30,eGaming,100
13254907,2019-11-30,SportsBook,20
19580095,2021-03-31,eGaming,143
14514530,2019-12-31,eGaming,10
17568734,2020-12-31,eGaming,30
12673294,2021-05-31,eGaming,8
12630598,2021-02-28,eGaming,49
16519831,2020-11-30,eGaming,20
15362669,2020-04-30,eGaming,10
20091037,2021-06-30,eGaming,1227
13701697,2021-05-31,eGaming,29
12546766,2019-02-28,eGaming,20
15828840,2020-05-31,eGaming,40
13958247,2021-02-28,eGaming,1116
13374098,2020-07-31,eGaming,9
13148284,2019-06-30,SportsBook,5
15361465,2020-04-30,eGaming,100
13607287,2020-11-30,SportsBook,200
12458400,2020-04-30,eGaming,283
17812720,2020-11-30,eGaming,50
13787436,2020-11-30,eGaming,30
12653046,2019-04-30,SportsBook,20
13934891,2020-09-30,SportsBook,100
12338659,2019-01-31,SportsBook,10
20367103,2021-06-30,SportsBook,138
12681811,2021-02-28,eGaming,10
18602140,2021-01-31,eGaming,16
19565982,2021-03-31,eGaming,180
13812333,2020-01-31,eGaming,38
12758875,2020-04-30,eGaming,50
14818801,2020-03-31,eGaming,30
19452939,2021-04-30,SportsBook,124
17412637,2021-04-30,eGaming,30
18610411,2021-02-28,eGaming,55
12815172,2019-11-30,eGaming,19
12335228,2020-07-31,eGaming,175
12372740,2020-12-31,eGaming,50
19545277,2021-03-31,eGaming,80
13295704,2019-07-31,eGaming,100
15210874,2020-03-31,eGaming,10
16658976,2020-10-31,eGaming,49
13376628,2019-08-31,eGaming,94
18212378,2021-05-31,eGaming,3
13757623,2020-12-31,eGaming,19
12610661,2019-03-31,SportsBook,10
13145004,2021-03-31,eGaming,50
16386561,2020-07-31,SportsBook,50
12725783,2020-08-31,eGaming,55
13477167,2020-04-30,eGaming,50
14743843,2020-01-31,eGaming,13
18038776,2021-06-30,SportsBook,80
15279797,2020-04-30,eGaming,1
13786958,2019-11-30,SportsBook,55
18647146,2021-01-31,eGaming,59
19693176,2021-05-31,eGaming,50
17637709,2021-04-30,SportsBook,10
12755928,2020-11-30,eGaming,30
13864000,2020-04-30,eGaming,100
13486973,2019-10-31,SportsBook,175
12750340,2019-07-31,eGaming,150
13864843,2020-04-30,eGaming,30
13345946,2020-04-30,eGaming,20
14523724,2019-12-31,SportsBook,5
17906763,2020-11-30,eGaming,26
12581003,2020-08-31,SportsBook,150
13363377,2020-01-31,eGaming,220
12585937,2019-04-30,eGaming,138
