src_player_id,ActivityMonth,Product,SubProduct,ActivePlayerDays,Bet_Amount,Win_Amount,Gross_Win,Net_Gross_Win,,
15964949,2020-07-31,SportsBook,Livebook,10,317,197,120,101,,
13278106,2019-11-30,SportsBook,Prematch,10,32,94,62,52,,
16290651,2021-03-31,SportsBook,Prematch,31,922,2300,1394,1171,,
13001917,2019-06-30,SportsBook,Prematch,3,107,20,127,106,,
14506744,2019-12-31,SportsBook,Prematch,3,165,671,506,425,,
16102111,2021-01-31,eGaming,Non Table Games,5,0,0,0,0,,
16576655,2020-11-30,eGaming,Non Table Games,1,3,2,1,1,,
13066803,2021-04-30,SportsBook,Livebook,1,20,0,20,17,,
14475326,2021-04-30,eGaming,Non Table Games,6,0,0,0,0,,
13885944,2020-11-30,SportsBook,Livebook,14,1841,1316,525,441,,
12633747,2020-12-31,SportsBook,Livebook,2,35,0,35,29,,
13418023,2019-08-31,SportsBook,Livebook,1,2,0,2,2,,
14641127,2021-02-28,eGaming,Non Table Games,6,3185,2987,199,167,,
17698124,2020-11-30,SportsBook,Prematch,3,490,592,102,85,,
12684634,2019-03-31,eGaming,Non Table Games,9,242,153,88,74,,
17264272,2020-10-31,SportsBook,Livebook,3,148,76,72,60,,
17810859,2020-12-31,eGaming,Non Table Games,4,1069,1132,64,54,,
19464079,2021-03-31,eGaming,Table Games,1,3718,3075,643,540,,
15910909,2020-05-31,eGaming,Non Table Games,1,0,0,0,0,,
12864233,2021-05-31,SportsBook,Prematch,2,85,0,85,71,,
19743922,2021-04-30,eGaming,Non Table Games,7,4163,3635,528,443,,
13269701,2021-03-31,Lotto,Lotto,1,3,0,3,2,,
14929932,2020-07-31,eGaming,Non Table Games,1,193,119,74,62,,
14992356,2020-12-31,eGaming,Non Table Games,1,147,137,9,7,,
15878384,2021-01-31,eGaming,Non Table Games,26,0,0,0,0,,
15218912,2020-04-30,eGaming,Table Games,1,0,0,0,0,,
14205534,2021-05-31,eGaming,Non Table Games,5,0,0,0,0,,
14773131,2020-11-30,eGaming,Non Table Games,1,127,85,42,35,,
17623407,2021-05-31,SportsBook,Livebook,7,1693,1389,304,255,,
19443361,2021-04-30,SportsBook,Prematch,16,2458,1984,474,398,,
19380268,2021-03-31,SportsBook,Prematch,1,150,0,150,126,,
13261893,2020-12-31,eGaming,Non Table Games,4,994,877,115,97,,
13287687,2019-08-31,SportsBook,Livebook,1,10,0,10,8,,
17367428,2021-01-31,SportsBook,Livebook,1,2,0,2,2,,
17878349,2020-11-30,SportsBook,Livebook,1,1,0,1,1,,
19733020,2021-05-31,SportsBook,Prematch,3,165,0,165,139,,
14660182,2021-05-31,SportsBook,Livebook,4,78,0,78,66,,
14865882,2020-03-31,eGaming,Non Table Games,1,0,0,0,0,,
12850699,2020-12-31,eGaming,Non Table Games,6,707,522,185,155,,
19946547,2021-05-31,SportsBook,Prematch,1,10,41,31,26,,
13989750,2019-11-30,eGaming,Non Table Games,2,11825,9646,2150,1806,,
14868058,2020-02-29,SportsBook,Livebook,2,175,206,32,27,,
12994507,2019-08-31,eGaming,Non Table Games,27,92672,100944,8884,7462,,
15203434,2020-08-31,eGaming,Non Table Games,1,10,1,9,7,,
13889369,2021-03-31,eGaming,Non Table Games,1,57,38,19,16,,
19767764,2021-04-30,SportsBook,Prematch,8,57,5,52,43,,
14559658,2020-08-31,eGaming,Table Games,1,21,54,34,28,,
12618731,2021-03-31,eGaming,Non Table Games,26,23405,21137,2266,1904,,
13869151,2019-12-31,eGaming,Non Table Games,4,271,222,47,39,,
17592564,2020-10-31,eGaming,Non Table Games,1,4,0,4,3,,
12502910,2020-09-30,SportsBook,Livebook,1,5,0,5,4,,
15083491,2021-01-31,eGaming,Non Table Games,1,169,160,9,7,,
14911292,2020-02-29,SportsBook,Livebook,2,1201,694,507,426,,
18474422,2021-01-31,eGaming,Non Table Games,1,0,0,0,0,,
13871868,2019-12-31,SportsBook,Prematch,8,25,0,25,21,,
15052416,2020-06-30,SportsBook,Prematch,30,0,0,0,0,,
12755295,2019-03-31,SportsBook,Livebook,1,48,4,44,37,,
13643944,2020-12-31,eGaming,Non Table Games,3,516,256,255,214,,
18697336,2021-03-31,eGaming,Non Table Games,18,839,795,45,37,,
14865173,2021-03-31,eGaming,Non Table Games,28,0,0,0,0,,
14889224,2020-02-29,eGaming,Table Games,4,1316,1225,92,77,,
12483315,2020-08-31,eGaming,Non Table Games,2,34783,35295,512,430,,
13400682,2019-08-31,SportsBook,Prematch,3,742,413,329,277,,
13300848,2019-09-30,eGaming,Non Table Games,8,1453,1216,237,199,,
12401510,2020-02-29,SportsBook,Prematch,19,243,73,170,143,,
12477517,2019-02-28,eGaming,Non Table Games,2,424,324,100,84,,
13470570,2021-04-30,eGaming,Non Table Games,4,0,0,0,0,,
19521727,2021-04-30,eGaming,Table Games,1,58,28,30,25,,
16300446,2021-04-30,SportsBook,Prematch,7,95,0,95,80,,
13104309,2020-04-30,eGaming,Non Table Games,3,248,175,72,60,,
12452664,2019-09-30,eGaming,Non Table Games,2,117,75,42,35,,
16001780,2021-01-31,IVG,IVG,14,2927,3686,759,638,,
12506779,2019-02-28,eGaming,Non Table Games,2,2502,2483,9,7,,
13663288,2021-05-31,eGaming,Non Table Games,10,0,0,0,0,,
16119008,2020-06-30,SportsBook,Prematch,3,90,64,26,22,,
12857021,2020-10-31,eGaming,Non Table Games,3,168,39,129,108,,
17579026,2020-12-31,SportsBook,Livebook,13,1008,701,307,258,,
12865842,2020-01-31,SportsBook,Prematch,15,1060,0,1060,890,,
14623973,2021-06-30,eGaming,Table Games,1,381,331,50,42,,
18959280,2021-01-31,eGaming,Non Table Games,1,0,0,0,0,,
13987206,2020-06-30,SportsBook,Prematch,5,7800,0,7800,6552,,
17913606,2020-11-30,eGaming,Non Table Games,1,1206,1033,172,145,,
14929932,2020-12-31,eGaming,Non Table Games,1,73,21,52,43,,
14846213,2020-01-31,eGaming,Non Table Games,2,1585,1293,273,229,,
16720875,2020-08-31,eGaming,Non Table Games,1,5542,4032,1510,1268,,
19488262,2021-04-30,SportsBook,Prematch,2,0,0,5,4,,
13710974,2020-02-29,SportsBook,Livebook,4,129,91,38,32,,
17904509,2021-05-31,SportsBook,Livebook,4,492,442,50,42,,
18770889,2021-02-28,eGaming,Non Table Games,2,2017,1791,226,190,,
12626345,2019-03-31,SportsBook,Prematch,2,22,0,22,18,,
15577227,2020-07-31,SportsBook,Prematch,1,100,0,100,84,,
12736737,2021-04-30,SportsBook,Prematch,4,372,0,372,312,,
20258339,2021-05-31,SportsBook,Prematch,1,15,0,15,13,,
17375898,2020-11-30,SportsBook,Prematch,30,0,0,0,0,,
12410858,2020-02-29,IVG,IVG,1,100,107,7,5,,
13250330,2021-05-31,eGaming,Non Table Games,7,18,8,10,8,,
19194346,2021-04-30,SportsBook,Prematch,30,90,6,84,71,,
13032027,2021-05-31,SportsBook,Livebook,1,72,25,47,39,,
15568373,2020-05-31,eGaming,Table Games,4,2368,2279,89,75,,
12385007,2019-01-31,eGaming,Non Table Games,1,42,23,19,16,,
14971483,2021-04-30,eGaming,Non Table Games,1,449,351,98,82,,
13947751,2021-05-31,eGaming,Table Games,1,4,0,4,3,,
12553396,2019-10-31,SportsBook,Prematch,1,40,0,40,34,,
13284827,2019-12-31,SportsBook,Livebook,5,11,13,1,1,,
13217034,2021-02-28,eGaming,Non Table Games,2,430,213,217,183,,
18825742,2021-01-31,SportsBook,Livebook,3,90,23,67,56,,
19612778,2021-04-30,SportsBook,Prematch,5,70,0,70,59,,
18749359,2021-02-28,SportsBook,Livebook,25,551,312,239,201,,
14853012,2020-02-29,SportsBook,Livebook,20,1070,760,310,260,,
18770516,2021-05-31,SportsBook,Prematch,1,10,0,10,8,,
15130327,2020-06-30,eGaming,Non Table Games,2,186,128,56,47,,
12532289,2020-01-31,eGaming,Non Table Games,1,0,0,0,0,,
13353773,2019-08-31,SportsBook,Prematch,7,151,0,151,127,,
13530072,2020-01-31,SportsBook,Prematch,1,2,0,2,1,,
15102387,2020-03-31,eGaming,Non Table Games,1,381,432,54,45,,
13032856,2020-02-29,SportsBook,Livebook,8,177,0,177,149,,
16274784,2021-06-30,SportsBook,Prematch,16,152,80,87,73,,
15274301,2021-04-30,eGaming,Non Table Games,2,790,697,93,78,,
12822874,2020-10-31,SportsBook,Prematch,1,391,734,343,288,,
14931218,2020-10-31,SportsBook,Prematch,9,39,0,39,33,,
17552230,2021-02-28,eGaming,Non Table Games,19,15666,14885,781,656,,
13283831,2021-06-30,SportsBook,Livebook,6,2771,2958,187,157,,
14576613,2020-09-30,eGaming,Non Table Games,1,18,9,9,8,,
18359638,2020-12-31,SportsBook,Livebook,13,1078,551,527,442,,
13335617,2019-08-31,eGaming,Non Table Games,1,22,10,12,10,,
14479139,2021-05-31,Lotto,Lotto,1,60,338,278,233,,
16126133,2020-06-30,SportsBook,Prematch,4,2500,2520,20,17,,
17325279,2021-01-31,eGaming,Non Table Games,1,0,0,0,0,,
13613151,2019-10-31,SportsBook,Livebook,4,246,41,206,173,,
13648375,2021-01-31,SportsBook,Prematch,1,620,0,620,521,,
13362514,2020-09-30,SportsBook,Prematch,3,74,0,74,62,,
14875851,2020-02-29,SportsBook,Livebook,7,67,33,34,29,,
17722736,2020-12-31,Lottery,Lucky Six,3,24,8,16,13,,
17635176,2020-12-31,SportsBook,Prematch,7,74,0,74,62,,
16312523,2020-11-30,SportsBook,Prematch,3,3,0,5,4,,
18656259,2021-02-28,eGaming,Non Table Games,1,10257,10159,98,82,,
14911804,2021-05-31,SportsBook,Livebook,1,40,0,40,34,,
13353624,2020-12-31,SportsBook,Prematch,28,1365,1278,107,90,,
18243091,2021-02-28,eGaming,Non Table Games,5,228,217,11,9,,
17067868,2021-02-28,eGaming,Non Table Games,1,0,0,0,0,,
15586487,2021-02-28,SportsBook,Livebook,20,82962,76055,6906,5801,,
13425863,2021-02-28,SportsBook,Prematch,2,50,0,50,42,,
13669302,2019-10-31,eGaming,Table Games,1,7,4,3,2,,
16216920,2021-03-31,SportsBook,Prematch,4,150,0,150,126,,
14860251,2020-02-29,eGaming,Non Table Games,19,5993,4835,1158,972,,
12425169,2019-05-31,eGaming,Non Table Games,11,11518,10969,536,450,,
18055525,2020-12-31,eGaming,Non Table Games,3,82,53,29,24,,
13782911,2020-11-30,Lotto,Lotto,1,3,0,3,3,,
14687903,2020-03-31,SportsBook,Livebook,5,386,92,294,247,,
13344368,2019-08-31,SportsBook,Prematch,1,2,0,2,2,,
13154239,2019-06-30,eGaming,Non Table Games,2,184,85,98,82,,
12430956,2019-07-31,SportsBook,Prematch,24,185,135,46,39,,
12418073,2019-02-28,eGaming,Table Games,1,250,50,200,168,,
13066455,2019-06-30,eGaming,Table Games,1,12,15,3,3,,
12546583,2020-02-29,eGaming,Table Games,1,0,0,0,0,,
17540394,2021-01-31,eGaming,Non Table Games,10,0,0,0,0,,
13891526,2020-02-29,eGaming,Non Table Games,16,32163,30977,1186,996,,
13401161,2020-11-30,SportsBook,Prematch,2,80,0,80,67,,
17819318,2020-11-30,eGaming,Non Table Games,1,248,168,80,67,,
13496229,2019-09-30,SportsBook,Livebook,1,2536,1306,1230,1033,,
13231209,2020-06-30,SportsBook,Livebook,5,91,66,25,21,,
12451259,2019-01-31,eGaming,Non Table Games,1,0,0,0,0,,
18642446,2021-01-31,eGaming,Non Table Games,1,4589,4461,128,108,,
19958251,2021-06-30,eGaming,Table Games,1,694,628,66,55,,
17314848,2020-10-31,SportsBook,Prematch,2,15,0,15,13,,
13624098,2019-10-31,SportsBook,Prematch,3,150,0,150,126,,
19575410,2021-06-30,eGaming,Non Table Games,1,0,0,0,0,,
18117735,2021-01-31,eGaming,Table Games,2,71,160,89,75,,
18834569,2021-01-31,Lottery,Lucky Six,2,43,8,35,29,,
13314947,2021-04-30,SportsBook,Livebook,2,31,0,31,26,,
18663286,2021-01-31,eGaming,Non Table Games,7,0,0,0,0,,
12677396,2019-08-31,SportsBook,Livebook,6,2957,331,2626,2206,,
13584504,2019-09-30,SportsBook,Prematch,3,174,102,73,61,,
15312879,2020-04-30,eGaming,Table Games,2,4,6,2,2,,
17909624,2021-04-30,SportsBook,Livebook,21,320,134,186,156,,
12478130,2020-11-30,SportsBook,Prematch,17,470,340,130,109,,
13481613,2019-11-30,SportsBook,Prematch,16,2200,644,1556,1307,,
13749747,2021-04-30,SportsBook,Prematch,27,777,3951,3175,2667,,
13259978,2021-02-28,SportsBook,Prematch,3,11,0,11,9,,
12599683,2019-11-30,SportsBook,Prematch,3,130,0,130,110,,
16161589,2020-06-30,SportsBook,Livebook,6,280,1,279,234,,
13508047,2020-03-31,eGaming,Non Table Games,7,4521,5012,504,423,,
15913215,2020-12-31,SportsBook,Prematch,17,936,121,815,684,,
17554783,2020-10-31,eGaming,Non Table Games,2,109,70,38,32,,
12651765,2020-01-31,SportsBook,Prematch,3,2994,1436,1558,1308,,
20012104,2021-04-30,eGaming,Non Table Games,3,1037,918,119,100,,
12791052,2019-04-30,eGaming,Non Table Games,1,10,1,10,8,,
13275737,2019-07-31,eGaming,Table Games,1,150,0,150,126,,
14668466,2020-06-30,SportsBook,Livebook,2,225,174,51,43,,
18404930,2020-12-31,eGaming,Non Table Games,4,553,418,135,113,,
12395685,2019-01-31,eGaming,Non Table Games,2,298,235,60,50,,
15096682,2020-03-31,SportsBook,Prematch,25,547,436,101,85,,
17546078,2021-03-31,SportsBook,Prematch,16,2,10,8,7,,
12346794,2019-01-31,SportsBook,Prematch,3,3050,0,3050,2562,,
14573549,2020-04-30,eGaming,Non Table Games,2,500,400,99,83,,
18875849,2021-01-31,eGaming,Non Table Games,1,511,461,50,42,,
13251528,2019-08-31,eGaming,Table Games,1,70,0,70,59,,
12678169,2020-01-31,SportsBook,Prematch,30,624,248,375,315,,
12658120,2019-03-31,eGaming,Non Table Games,1,0,0,0,0,,
12864233,2020-06-30,SportsBook,Prematch,3,95,178,83,69,,
12822810,2019-05-31,SportsBook,Livebook,25,2006,1271,775,651,,
13150548,2019-10-31,eGaming,Non Table Games,1,60,20,39,33,,
17115501,2020-09-30,SportsBook,Prematch,5,32,52,20,17,,
13368580,2021-06-30,SportsBook,Livebook,13,254,175,79,66,,
12387024,2021-06-30,SportsBook,Livebook,1,4200,0,4200,3528,,
12781988,2019-04-30,SportsBook,Prematch,5,68,0,68,57,,
14672792,2021-04-30,eGaming,Non Table Games,12,28377,26505,1871,1572,,
15767092,2020-05-31,eGaming,Non Table Games,1,21,11,10,8,,
17699932,2020-12-31,Lottery,Lucky Six,10,769,677,92,78,,
17365515,2021-06-30,Lottery,Lucky Six,10,138,24,114,96,,
17285578,2020-10-31,SportsBook,Livebook,1,1,0,1,1,,
20355834,2021-06-30,SportsBook,Prematch,14,564,509,55,46,,
13405746,2019-08-31,eGaming,Non Table Games,1,0,0,0,0,,
13990649,2020-03-31,SportsBook,Prematch,6,651,200,451,379,,
13606099,2020-03-31,IVG,IVG,1,149,221,72,60,,
12662856,2019-10-31,SportsBook,Livebook,4,642,384,258,217,,
13010147,2019-11-30,SportsBook,Livebook,8,38,0,38,32,,
17945319,2020-12-31,Lotto,Lotto,1,25,15,16,13,,
14832177,2020-01-31,SportsBook,Livebook,2,25,0,25,21,,
13126605,2021-03-31,eGaming,Table Games,1,55,125,70,59,,
13587822,2020-10-31,eGaming,Table Games,1,689,670,19,16,,
14482596,2021-04-30,eGaming,Non Table Games,3,0,0,0,0,,
12826899,2019-04-30,SportsBook,Prematch,1,4,0,4,3,,
17892384,2020-12-31,eGaming,Non Table Games,15,19296,17984,1228,1031,,
12502910,2020-11-30,eGaming,Non Table Games,1,189,69,120,101,,
13070685,2019-05-31,SportsBook,Livebook,1,150,0,150,126,,
14824315,2020-02-29,SportsBook,Livebook,3,77,57,19,16,,
13268088,2021-05-31,eGaming,Non Table Games,10,0,0,0,0,,
18795405,2021-05-31,SportsBook,Prematch,18,120,0,130,109,,
19685146,2021-05-31,eGaming,Non Table Games,1,31,22,9,8,,
12869847,2020-02-29,SportsBook,Prematch,4,120,40,80,67,,
12830142,2019-04-30,eGaming,Non Table Games,1,160,110,50,42,,
13331547,2020-10-31,SportsBook,Livebook,5,14,4,10,9,,
13865560,2019-11-30,eGaming,Non Table Games,1,0,0,0,0,,
12987523,2019-11-30,SportsBook,Prematch,10,148,491,347,292,,
15818826,2021-01-31,SportsBook,Prematch,15,120,0,120,101,,
12576959,2019-02-28,eGaming,Non Table Games,1,30,11,19,16,,
19352440,2021-03-31,eGaming,Non Table Games,3,0,0,0,0,,
15610120,2020-11-30,eGaming,Non Table Games,1,18,9,9,8,,
12829658,2020-05-31,SportsBook,Livebook,2,7,7,0,0,,
13812854,2020-09-30,SportsBook,Prematch,8,642,855,213,179,,
16470138,2021-06-30,SportsBook,Livebook,4,44,0,44,37,,
17701211,2020-11-30,eGaming,Table Games,1,367,228,139,117,,
18692522,2021-03-31,eGaming,Non Table Games,14,3881,3494,387,325,,
12729040,2020-09-30,eGaming,Non Table Games,2,1362,1212,150,126,,
14581950,2019-12-31,SportsBook,Livebook,1,5,0,5,4,,
12449532,2021-02-28,SportsBook,Prematch,3,49,0,49,41,,
13753583,2021-04-30,eGaming,Non Table Games,2,57,23,34,28,,
14918118,2020-02-29,eGaming,Non Table Games,1,1957,1863,58,49,,
14761003,2021-06-30,SportsBook,Prematch,2,196,0,196,165,,
12570963,2020-01-31,eGaming,Table Games,1,10,10,0,0,,
14790083,2020-01-31,SportsBook,Prematch,14,300,374,74,62,,
12376406,2019-03-31,eGaming,Table Games,12,6668,6793,125,105,,
14815553,2020-01-31,SportsBook,Prematch,11,450,450,100,84,,
14560430,2020-01-31,SportsBook,Prematch,8,171,160,11,9,,
14673248,2020-09-30,eGaming,Non Table Games,1,26,7,20,17,,
16779863,2020-08-31,eGaming,Non Table Games,2,93,67,26,22,,
14732155,2020-03-31,eGaming,Non Table Games,7,17682,17883,202,169,,
14575188,2020-01-31,SportsBook,Prematch,1,1,0,1,1,,
13181472,2019-06-30,eGaming,Table Games,1,100,0,100,84,,
16585922,2020-08-31,eGaming,Non Table Games,13,30477,31792,1318,1107,,
14913564,2020-02-29,eGaming,Non Table Games,1,0,0,0,0,,
16750063,2020-10-31,eGaming,Table Games,1,0,0,0,0,,
13290689,2020-09-30,SportsBook,Prematch,14,1051,2028,977,820,,
14699883,2020-08-31,eGaming,Table Games,3,8,18,10,8,,
12795266,2021-03-31,SportsBook,Livebook,1,5,0,5,4,,
13046194,2021-04-30,eGaming,Non Table Games,1,486,260,226,190,,
13226922,2020-12-31,eGaming,Non Table Games,2,69,39,29,25,,
15079114,2020-06-30,eGaming,Non Table Games,6,1150,763,387,325,,
16682708,2021-03-31,Lotto,Lotto,1,10,0,10,8,,
14575865,2019-12-31,eGaming,Table Games,1,482,404,78,66,,
16624375,2021-02-28,eGaming,Table Games,1,432,382,50,42,,
14673153,2020-10-31,SportsBook,Livebook,1,98,0,98,82,,
18695326,2021-01-31,SportsBook,Prematch,5,99,50,49,41,,
15559995,2020-04-30,eGaming,Non Table Games,2,2718,1868,842,707,,
13948621,2020-03-31,SportsBook,Prematch,8,59,0,70,59,,
18729309,2021-02-28,eGaming,Non Table Games,1,1186,840,346,291,,
19077340,2021-04-30,SportsBook,Prematch,2,4700,8890,4190,3520,,
15238206,2021-06-30,eGaming,Non Table Games,2,250,222,28,23,,
18086589,2020-12-31,eGaming,Non Table Games,3,10233,9970,262,220,,
13701056,2021-02-28,eGaming,Non Table Games,11,13790,13090,700,588,,
13156037,2020-04-30,eGaming,Non Table Games,2,321,271,50,42,,
18145908,2021-03-31,eGaming,Non Table Games,31,11315,11199,116,97,,
17581580,2021-04-30,SportsBook,Prematch,29,1035,454,554,465,,
17506260,2021-02-28,IVG,IVG,2,417,384,33,27,,
17319008,2020-11-30,eGaming,Non Table Games,4,2841,2983,160,134,,
17173199,2021-04-30,SportsBook,Prematch,6,20,11,9,7,,
12764289,2020-02-29,eGaming,Non Table Games,14,16396,15415,970,815,,
13208439,2019-11-30,SportsBook,Prematch,16,2338,2673,334,280,,
15586578,2020-05-31,eGaming,Non Table Games,2,77,47,29,25,,
17890049,2020-11-30,SportsBook,Prematch,4,107,0,107,90,,
12387079,2020-08-31,eGaming,Non Table Games,2,29,9,20,17,,
19025986,2021-03-31,Lottery,Next Six,1,4,0,4,3,,
18838047,2021-04-30,SportsBook,Livebook,12,26,0,26,22,,
17699677,2020-11-30,Lotto,Lotto,8,1752,930,822,690,,
16396623,2020-11-30,SportsBook,Prematch,22,248,431,183,154,,
12586381,2020-03-31,eGaming,Non Table Games,1,0,0,0,0,,
14889803,2020-02-29,SportsBook,Livebook,8,1521,1677,156,131,,
12846293,2020-02-29,SportsBook,Prematch,7,115,83,32,27,,
12982380,2020-09-30,eGaming,Non Table Games,1,34,14,20,17,,
17470054,2020-10-31,eGaming,Non Table Games,1,0,0,0,0,,
14530705,2021-01-31,eGaming,Non Table Games,2,717,643,75,63,,
12438110,2019-05-31,eGaming,Non Table Games,26,17170,15970,1200,1008,,
13498855,2021-01-31,SportsBook,Livebook,9,182,60,122,102,,
12473957,2019-11-30,SportsBook,Livebook,25,30985,28018,2967,2492,,
12787730,2021-04-30,SportsBook,Prematch,19,93,33,60,50,,
12801991,2019-06-30,SportsBook,Prematch,30,100,0,100,84,,
14901293,2020-02-29,eGaming,Table Games,1,341,171,170,143,,
19079612,2021-04-30,SportsBook,Prematch,8,39,0,39,33,,
19280846,2021-05-31,eGaming,Non Table Games,4,436,396,40,33,,
19795875,2021-05-31,SportsBook,Prematch,2,60,0,60,51,,
16641204,2020-12-31,SportsBook,Livebook,20,20852,15296,5556,4667,,
19039352,2021-04-30,eGaming,Non Table Games,6,5022,4649,372,313,,
18633421,2021-03-31,eGaming,Non Table Games,2,73,60,13,11,,
18957862,2021-03-31,SportsBook,Livebook,5,122,48,74,62,,
20441617,2021-06-30,IVG,IVG,1,3,0,3,2,,
13022605,2021-03-31,Lotto,Lotto,1,2,0,2,2,,
16062982,2020-09-30,SportsBook,Prematch,8,85,0,85,71,,
14498261,2020-04-30,eGaming,Table Games,1,0,0,0,0,,
13378912,2019-08-31,eGaming,Non Table Games,1,0,0,0,0,,
12374783,2019-01-31,eGaming,Non Table Games,3,1334,1649,338,284,,
15302410,2020-12-31,eGaming,Non Table Games,1,7,2,5,4,,
14798218,2021-06-30,eGaming,Non Table Games,3,0,0,0,0,,
13108938,2019-09-30,SportsBook,Prematch,2,40,134,94,79,,
12598999,2019-03-31,SportsBook,Livebook,1,9494,11902,2408,2023,,
14508780,2021-02-28,eGaming,Non Table Games,2,11,1,10,8,,
13160656,2021-01-31,SportsBook,Livebook,2,707,404,303,254,,
20363722,2021-05-31,eGaming,Non Table Games,1,65,49,16,13,,
18530724,2021-04-30,SportsBook,Livebook,17,2168,2062,86,73,,
15224517,2020-03-31,SportsBook,Livebook,1,1,0,1,1,,
12579400,2019-02-28,SportsBook,Prematch,2,11,0,11,9,,
13346353,2019-09-30,eGaming,Non Table Games,10,4752,4540,210,177,,
16021498,2020-06-30,eGaming,Non Table Games,1,0,0,0,0,,
19181351,2021-02-28,eGaming,Non Table Games,8,173,160,14,11,,
15050644,2020-06-30,SportsBook,Livebook,3,33,30,3,3,,
16624375,2021-04-30,eGaming,Table Games,3,102,99,4,3,,
17544375,2021-02-28,SportsBook,Prematch,28,381,0,375,315,,
17637709,2021-03-31,SportsBook,Livebook,1,4,0,4,3,,
13959921,2019-11-30,eGaming,Non Table Games,1,5944,5844,98,82,,
20101424,2021-05-31,eGaming,Non Table Games,1,398,349,49,42,,
20423205,2021-06-30,Lotto,Lotto,5,13,0,13,11,,
12752787,2020-09-30,SportsBook,Prematch,1,5,22,14,11,,
14560430,2020-10-31,SportsBook,Prematch,23,584,538,51,43,,
13216227,2021-04-30,eGaming,Non Table Games,6,2787,2623,164,138,,
13965661,2020-04-30,eGaming,Non Table Games,1,0,0,0,0,,
17324975,2021-06-30,Lotto,Lotto,30,0,0,0,0,,
13257970,2019-12-31,SportsBook,Prematch,14,1149,545,639,536,,
12618731,2021-01-31,SportsBook,Livebook,17,668,648,20,17,,
12615416,2020-08-31,eGaming,Non Table Games,10,4228,3960,268,225,,
12816573,2020-01-31,eGaming,Non Table Games,15,39332,36797,2536,2130,,
15103670,2020-12-31,SportsBook,Prematch,6,97,0,97,81,,
17392714,2021-04-30,SportsBook,Prematch,2,9,0,9,8,,
19168320,2021-02-28,Lottery,Lucky Six,1,66,15,51,43,,
13975599,2019-11-30,eGaming,Non Table Games,2,180,107,73,61,,
13381394,2019-11-30,SportsBook,Livebook,3,2358,2190,168,141,,
14857694,2021-01-31,eGaming,Non Table Games,17,0,0,0,0,,
14760836,2020-09-30,eGaming,Table Games,1,20,0,20,17,,
14868869,2020-02-29,SportsBook,Prematch,2,10,0,10,8,,
14487771,2019-12-31,SportsBook,Livebook,1,10,0,10,8,,
13592838,2019-10-31,SportsBook,Prematch,3,244,744,500,420,,
17864609,2020-11-30,Lotto,Lotto,2,3,0,3,3,,
19519577,2021-06-30,SportsBook,Prematch,27,42,10,32,27,,
19082126,2021-03-31,SportsBook,Livebook,10,979,994,15,13,,
17288152,2021-01-31,eGaming,Non Table Games,2,0,0,0,0,,
14802886,2020-02-29,eGaming,Table Games,1,0,0,0,0,,
13583782,2020-05-31,SportsBook,Prematch,20,104,23,79,66,,
13606793,2021-03-31,eGaming,Non Table Games,14,845,748,97,82,,
14708060,2021-04-30,eGaming,Non Table Games,1,652,602,50,42,,
19028130,2021-02-28,eGaming,Non Table Games,3,1959,1500,459,385,,
12781695,2019-04-30,eGaming,Non Table Games,7,1682,768,914,768,,
13068044,2019-08-31,eGaming,Non Table Games,1,0,0,0,0,,
18334659,2021-05-31,SportsBook,Prematch,28,724,241,491,412,,
12674807,2019-03-31,SportsBook,Livebook,2,16,0,16,13,,
18815457,2021-02-28,eGaming,Non Table Games,2,171,149,23,19,,
13266809,2019-07-31,SportsBook,Livebook,1,2,3,1,1,,
12414863,2021-06-30,SportsBook,Prematch,1,10,0,10,8,,
16438030,2021-04-30,eGaming,Non Table Games,8,72,57,14,12,,
15314369,2021-01-31,SportsBook,Livebook,19,85,73,12,10,,
13051361,2020-12-31,SportsBook,Prematch,1,50,0,50,42,,
14760836,2020-06-30,eGaming,Table Games,1,0,0,0,0,,
13868517,2019-12-31,SportsBook,Livebook,10,452,148,304,255,,
14723811,2020-08-31,SportsBook,Prematch,13,51,0,51,43,,
13155141,2021-01-31,eGaming,Non Table Games,7,0,0,0,0,,
18891166,2021-03-31,eGaming,Non Table Games,9,0,0,0,0,,
17273510,2021-02-28,SportsBook,Prematch,2,14,0,14,12,,
13939149,2020-12-31,SportsBook,Prematch,7,365,0,365,307,,
12719473,2019-03-31,SportsBook,Prematch,3,21,0,21,18,,
14823372,2021-03-31,eGaming,Non Table Games,5,10073,11502,1429,1200,,
12721604,2019-03-31,SportsBook,Prematch,4,12,0,12,10,,
13922549,2021-04-30,Lotto,Lotto,1,10,21,11,9,,
17228210,2021-06-30,Lottery,Lucky Six,1,6,0,6,5,,
16072972,2021-05-31,SportsBook,Livebook,19,5985,5595,390,327,,
14470268,2021-03-31,SportsBook,Prematch,1,10,0,10,8,,
13583782,2021-02-28,eGaming,Non Table Games,24,0,0,0,0,,
13322753,2019-08-31,eGaming,Non Table Games,3,331,182,148,124,,
13897147,2021-05-31,eGaming,Non Table Games,1,8,3,4,4,,
12984638,2019-06-30,SportsBook,Prematch,1,10,0,10,8,,
18716016,2021-03-31,SportsBook,Prematch,1,15,0,15,13,,
13138529,2019-07-31,eGaming,Non Table Games,5,112,72,40,34,,
13761910,2020-07-31,SportsBook,Prematch,5,130,0,130,109,,
