Src_Player_Id,System_First_Bet_Datetime,System_First_BetSlip_Amt,System_First_Bet_Product_Group,System_First_Bet_Product,System_First_Bet_Channel,System_First_Bet_Platform
14606884,2019-12-22 12:46:52,1,eGaming,Non Table Games,Online,Mobile
14565287,2019-12-16 01:05:05,0,eGaming,Non Table Games,Online,Mobile
20593948,NULL,NULL,NULL,NULL,NULL,NULL
13365200,2019-08-16 14:28:54,10,Sports,Prematch,Online,Mobile
13585477,2020-06-13 12:40:54,1,eGaming,Non Table Games,Online,Mobile
19129988,2021-02-13 19:23:53,2,Lottery,Lucky Six,Online,Web
13231930,NULL,NULL,NULL,NULL,NULL,NULL
13489598,2019-09-15 20:13:52,2,eGaming,Non Table Games,Online,Web
19966596,NULL,NULL,NULL,NULL,NULL,NULL
16027180,NULL,NULL,NULL,NULL,NULL,NULL
13193062,2019-06-24 20:17:42,10,Sports,Prematch,Online,Mobile
17407787,NULL,NULL,NULL,NULL,NULL,NULL
13333413,NULL,NULL,NULL,NULL,NULL,NULL
13137604,NULL,NULL,NULL,NULL,NULL,NULL
13300880,2019-11-07 12:04:00,0,eGaming,Non Table Games,Online,Mobile
14876667,NULL,NULL,NULL,NULL,NULL,NULL
12542907,NULL,NULL,NULL,NULL,NULL,NULL
12438256,NULL,NULL,NULL,NULL,NULL,NULL
12333956,2019-01-02 09:33:39,1,eGaming,Non Table Games,Online,Mobile
14570006,2019-12-17 21:53:56,20,Sports,Live,Online,Mobile
12647112,NULL,NULL,NULL,NULL,NULL,NULL
12835450,NULL,NULL,NULL,NULL,NULL,NULL
13079761,NULL,NULL,NULL,NULL,NULL,NULL
13210519,2019-06-30 11:58:39,5,Sports,Prematch,Online,Web
13400616,2019-09-08 12:45:36,500,Sports,Prematch,Online,Web
13442938,2019-09-05 18:52:30,200,Sports,Prematch,Online,Mobile
12849901,NULL,NULL,NULL,NULL,NULL,NULL
15043872,2020-02-28 19:59:39,2,IVG,IVG,Online,Mobile
15357473,2020-04-05 06:47:58,10,eGaming,Non Table Games,Online,Mobile
18691212,2021-01-08 18:46:17,196,Sports,Prematch,Online,Mobile
19482459,2021-03-12 18:07:13,0,eGaming,Non Table Games,Online,Mobile
15930560,2020-06-02 16:06:39,2,eGaming,Non Table Games,Online,Mobile
17781986,2020-11-06 10:11:41,10,Sports,Prematch,Online,Mobile
12379322,NULL,NULL,NULL,NULL,NULL,NULL
13883510,NULL,NULL,NULL,NULL,NULL,NULL
15561857,2020-04-22 12:08:37,1,eGaming,Non Table Games,Online,Mobile
18921127,NULL,NULL,NULL,NULL,NULL,NULL
15724022,2020-05-06 19:10:39,10,eGaming,Non Table Games,Online,Mobile
17231352,2020-09-24 11:59:30,15,Sports,Prematch,Online,Mobile
14849997,2020-01-27 07:29:20,3,eGaming,Non Table Games,Online,Mobile
13112411,NULL,NULL,NULL,NULL,NULL,NULL
12413237,NULL,NULL,NULL,NULL,NULL,NULL
15744285,2020-05-08 16:10:26,2,eGaming,Non Table Games,Online,Mobile
13300416,NULL,NULL,NULL,NULL,NULL,NULL
12667089,2019-03-13 21:21:20,3,Sports,Prematch,Online,Mobile
12864433,NULL,NULL,NULL,NULL,NULL,NULL
13004569,2019-05-05 13:53:10,1,eGaming,Non Table Games,Online,Mobile
14762287,NULL,NULL,NULL,NULL,NULL,NULL
14713854,NULL,NULL,NULL,NULL,NULL,NULL
15832062,2020-11-19 10:52:50,2,eGaming,Non Table Games,Online,Web
12540128,2019-02-14 21:34:09,400,Sports,Prematch,Online,Web
18205857,NULL,NULL,NULL,NULL,NULL,NULL
18617244,2021-02-11 19:47:44,1,eGaming,Non Table Games,Online,Mobile
18694669,2021-01-12 12:17:44,2,eGaming,Non Table Games,Online,Mobile
13482301,NULL,NULL,NULL,NULL,NULL,NULL
13602563,NULL,NULL,NULL,NULL,NULL,NULL
18732797,2021-01-11 19:06:09,2,eGaming,Non Table Games,Online,Mobile
19445084,2021-03-09 21:05:27,0,eGaming,Non Table Games,Online,Mobile
19351828,NULL,NULL,NULL,NULL,NULL,NULL
13384495,2019-08-21 21:31:10,200,Sports,Prematch,Online,Mobile
14626482,NULL,NULL,NULL,NULL,NULL,NULL
14588995,NULL,NULL,NULL,NULL,NULL,NULL
20600945,2021-06-21 22:12:45,25,Sports,Live,Online,Mobile
13392281,2019-08-24 11:15:49,100,Sports,Prematch,Online,Mobile
13611041,2019-10-01 10:46:11,1,eGaming,Non Table Games,Online,Mobile
19207437,2021-02-19 14:03:09,0,eGaming,Non Table Games,Online,Mobile
13236253,NULL,NULL,NULL,NULL,NULL,NULL
13491960,2019-09-16 20:17:56,30,Sports,Prematch,Online,Mobile
20030739,2021-04-26 12:20:05,1,Sports,Prematch,Online,Mobile
16035260,NULL,NULL,NULL,NULL,NULL,NULL
13198756,2019-11-07 09:17:46,10,Sports,Prematch,Online,Mobile
17462489,2020-10-23 09:08:34,7,eGaming,Table Games,Online,Mobile
13369685,2019-08-17 17:37:41,5,Sports,Prematch,Online,Mobile
13160607,NULL,NULL,NULL,NULL,NULL,NULL
13324942,2020-04-08 11:11:08,1,eGaming,Non Table Games,Online,Mobile
14879347,2020-02-01 02:01:36,2,eGaming,Non Table Games,Online,Mobile
12558188,NULL,NULL,NULL,NULL,NULL,NULL
12438930,NULL,NULL,NULL,NULL,NULL,NULL
12340219,2019-01-03 18:05:55,1,eGaming,Non Table Games,Online,Mobile
14588715,2020-01-12 08:56:15,10,Sports,Prematch,Online,Web
12661513,2019-03-13 17:56:42,25,Sports,Prematch,Online,Web
12855159,NULL,NULL,NULL,NULL,NULL,NULL
13094072,2019-05-29 08:32:16,1,eGaming,Non Table Games,Online,Mobile
13215613,2020-03-25 06:06:47,2,eGaming,Non Table Games,Online,Mobile
13408764,2019-08-30 12:39:36,5,Sports,Live,Online,Mobile
13443930,2019-09-05 19:15:26,78,Sports,Prematch,Online,Web
12853205,2019-04-23 10:12:28,1,eGaming,Non Table Games,Online,Mobile
15065181,NULL,NULL,NULL,NULL,NULL,NULL
15357600,2020-04-05 07:30:07,1,eGaming,Non Table Games,Online,Mobile
18728697,2021-01-11 12:14:13,0,eGaming,Non Table Games,Online,Mobile
19514917,NULL,NULL,NULL,NULL,NULL,NULL
15975466,NULL,NULL,NULL,NULL,NULL,NULL
17782358,NULL,NULL,NULL,NULL,NULL,NULL
12380266,2020-10-18 05:06:39,3,eGaming,Non Table Games,Online,Mobile
13889924,2020-04-12 17:24:19,10,eGaming,Non Table Games,Online,Mobile
15575935,2020-04-24 10:07:03,2,eGaming,Table Games,Online,Web
18962433,2021-02-01 22:27:37,5,Sports,Prematch,Online,Mobile
15753546,NULL,NULL,NULL,NULL,NULL,NULL
17255622,NULL,NULL,NULL,NULL,NULL,NULL
14861733,NULL,NULL,NULL,NULL,NULL,NULL
13113452,2019-06-03 15:27:48,1,eGaming,Non Table Games,Online,Web
12425772,NULL,NULL,NULL,NULL,NULL,NULL
15759201,NULL,NULL,NULL,NULL,NULL,NULL
13306670,2019-08-02 17:18:20,2,Sports,Prematch,Online,Mobile
12674377,2019-03-16 19:16:13,1,eGaming,Non Table Games,Online,Mobile
13095495,2019-05-29 17:20:34,3,eGaming,Non Table Games,Online,Mobile
13007669,2019-05-06 10:13:15,1,eGaming,Non Table Games,Online,Mobile
14780959,2020-01-17 14:20:43,5,Sports,Prematch,Online,Mobile
14717926,NULL,NULL,NULL,NULL,NULL,NULL
15836918,NULL,NULL,NULL,NULL,NULL,NULL
12564879,NULL,NULL,NULL,NULL,NULL,NULL
18232040,2020-12-09 12:58:22,20,Sports,Prematch,Online,Mobile
18643644,2021-01-04 17:08:47,2,eGaming,Non Table Games,Online,Mobile
18698338,2021-01-08 20:48:03,6,eGaming,Non Table Games,Online,Mobile
13493886,2019-09-16 23:01:09,10,Sports,Prematch,Online,Mobile
13603122,2019-10-09 17:38:10,500,Sports,Live,Online,Mobile
18741704,2021-01-12 15:02:41,1,eGaming,Non Table Games,Online,Mobile
19480100,NULL,NULL,NULL,NULL,NULL,NULL
19363441,NULL,NULL,NULL,NULL,NULL,NULL
13396916,NULL,NULL,NULL,NULL,NULL,NULL
14659149,NULL,NULL,NULL,NULL,NULL,NULL
14596897,2019-12-20 21:08:47,1,eGaming,Non Table Games,Online,Mobile
20603959,2021-06-22 00:10:01,0,eGaming,Non Table Games,Online,Mobile
13404030,NULL,NULL,NULL,NULL,NULL,NULL
13611561,NULL,NULL,NULL,NULL,NULL,NULL
19230378,2021-02-20 22:19:19,764,Sports,Prematch,Online,Web
13238273,2019-07-08 12:11:16,3,eGaming,Non Table Games,Online,Web
13498895,2019-09-17 19:48:59,0,eGaming,Non Table Games,Online,Web
20096807,NULL,NULL,NULL,NULL,NULL,NULL
16100145,NULL,NULL,NULL,NULL,NULL,NULL
13199440,2021-02-16 17:15:41,5,eGaming,Non Table Games,Online,Mobile
17486189,NULL,NULL,NULL,NULL,NULL,NULL
13377953,2019-08-19 18:25:26,10,eGaming,Non Table Games,Online,Web
13160914,2019-06-17 12:17:32,10,Sports,Live,Online,Mobile
13343182,NULL,NULL,NULL,NULL,NULL,NULL
14886602,NULL,NULL,NULL,NULL,NULL,NULL
12560769,2019-02-19 13:21:33,2,Sports,Live,Online,Mobile
12443861,NULL,NULL,NULL,NULL,NULL,NULL
12341375,2019-01-04 14:48:17,50,Sports,Prematch,Online,Web
14592683,NULL,NULL,NULL,NULL,NULL,NULL
12667335,NULL,NULL,NULL,NULL,NULL,NULL
12864213,NULL,NULL,NULL,NULL,NULL,NULL
13113933,NULL,NULL,NULL,NULL,NULL,NULL
12336655,NULL,NULL,NULL,NULL,NULL,NULL
13409609,2019-08-28 19:44:24,2,eGaming,Non Table Games,Online,Mobile
13446723,NULL,NULL,NULL,NULL,NULL,NULL
12982536,2019-04-30 13:37:53,10,Sports,Prematch,Online,Mobile
15091443,2020-03-07 13:18:26,1,eGaming,Non Table Games,Online,Mobile
15406052,NULL,NULL,NULL,NULL,NULL,NULL
18741620,NULL,NULL,NULL,NULL,NULL,NULL
19545019,2021-03-17 17:26:26,0,eGaming,Non Table Games,Online,Mobile
16062867,2020-06-13 13:52:17,20,eGaming,Non Table Games,Online,Mobile
17787426,2021-06-16 21:45:22,10,Sports,Prematch,Online,Mobile
12385441,NULL,NULL,NULL,NULL,NULL,NULL
13904327,2019-11-14 22:44:55,10,eGaming,Non Table Games,Online,Web
15577532,NULL,NULL,NULL,NULL,NULL,NULL
18975157,2021-02-04 20:07:16,30,Sports,Prematch,Online,Mobile
15762501,2020-05-10 13:48:37,500,Sports,Prematch,Online,Mobile
17267078,2020-10-03 16:25:20,2,Sports,Prematch,Online,Mobile
14863478,NULL,NULL,NULL,NULL,NULL,NULL
12335296,NULL,NULL,NULL,NULL,NULL,NULL
12428533,NULL,NULL,NULL,NULL,NULL,NULL
15825565,NULL,NULL,NULL,NULL,NULL,NULL
13314357,2019-08-02 11:12:16,1,eGaming,Non Table Games,Online,Mobile
12677669,NULL,NULL,NULL,NULL,NULL,NULL
13097966,2019-05-30 14:18:23,0,eGaming,Non Table Games,Online,Mobile
13013215,NULL,NULL,NULL,NULL,NULL,NULL
14784283,2020-01-17 16:55:20,3,eGaming,Non Table Games,Online,Mobile
14718426,2020-02-03 19:33:31,100,Sports,Live,Online,Mobile
15844031,2020-05-19 19:35:51,2,eGaming,Non Table Games,Online,Mobile
12581188,NULL,NULL,NULL,NULL,NULL,NULL
18363472,2020-12-13 17:40:41,1,eGaming,Non Table Games,Online,Mobile
18644871,2021-01-04 20:17:34,2,Sports,Live,Online,Mobile
18708524,2021-01-10 18:11:54,20,Lottery,Lucky Six,Online,Web
13516667,2019-09-21 21:49:51,400,Sports,Live,Online,Web
13603808,2019-10-02 19:20:07,50,Sports,Prematch,Online,Mobile
18854255,NULL,NULL,NULL,NULL,NULL,NULL
19486441,2021-03-13 08:49:04,1,eGaming,Non Table Games,Online,Mobile
19389425,NULL,NULL,NULL,NULL,NULL,NULL
13402449,NULL,NULL,NULL,NULL,NULL,NULL
14662801,2019-12-30 16:16:31,0,eGaming,Non Table Games,Online,Mobile
14600688,2019-12-21 13:57:45,1,eGaming,Non Table Games,Online,Mobile
20607590,NULL,NULL,NULL,NULL,NULL,NULL
13413035,2019-08-29 19:54:26,10,eGaming,Non Table Games,Online,Web
13622208,2019-10-03 15:50:21,2,Sports,Prematch,Online,Web
19279400,2021-02-24 18:56:31,3,eGaming,Non Table Games,Online,Mobile
13249573,NULL,NULL,NULL,NULL,NULL,NULL
13510506,2019-09-21 12:28:44,10,Sports,Prematch,Online,Mobile
20110324,2021-05-06 17:38:14,20,Sports,Prematch,Online,Mobile
16121485,2020-06-19 20:42:31,0,eGaming,Non Table Games,Online,Mobile
13202460,2019-06-27 15:02:02,0,eGaming,Non Table Games,Online,Mobile
17502558,NULL,NULL,NULL,NULL,NULL,NULL
13393829,2019-08-24 11:01:04,2,eGaming,Non Table Games,Online,Web
13191406,2019-06-24 07:01:03,1,eGaming,Non Table Games,Online,Mobile
13369723,2019-08-18 12:23:04,1,eGaming,Non Table Games,Online,Mobile
14890745,2020-02-02 20:14:41,10,eGaming,Non Table Games,Online,Mobile
12573383,NULL,NULL,NULL,NULL,NULL,NULL
12448128,NULL,NULL,NULL,NULL,NULL,NULL
12343285,2019-01-04 13:09:15,1,eGaming,Non Table Games,Online,Mobile
14601280,NULL,NULL,NULL,NULL,NULL,NULL
12675798,2019-03-15 22:12:49,1,Sports,Prematch,Online,Mobile
12870330,2019-04-27 20:08:08,1,eGaming,Non Table Games,Online,Mobile
13122455,2019-06-06 13:20:11,5,eGaming,Non Table Games,Online,Mobile
12340801,NULL,NULL,NULL,NULL,NULL,NULL
13437027,NULL,NULL,NULL,NULL,NULL,NULL
13455662,NULL,NULL,NULL,NULL,NULL,NULL
12997390,2019-05-03 15:30:05,0,eGaming,Non Table Games,Online,Web
15109847,2020-03-14 13:07:37,2,Sports,Live,Online,Mobile
15425056,NULL,NULL,NULL,NULL,NULL,NULL
18761155,2021-01-15 15:45:44,3,Sports,Prematch,Online,Web
19548957,2021-03-18 17:33:33,1,Lotto,Lotto,Online,Mobile
16073974,2020-06-19 15:04:22,10,eGaming,Non Table Games,Online,Mobile
15369518,2020-04-06 14:47:52,0,eGaming,Non Table Games,Online,Mobile
12395735,NULL,NULL,NULL,NULL,NULL,NULL
13920590,2019-11-17 16:43:12,2,eGaming,Non Table Games,Online,Mobile
15616431,2020-04-26 19:17:22,10,eGaming,Non Table Games,Online,Mobile
18975909,2021-02-06 16:28:05,0,eGaming,Non Table Games,Online,Mobile
15772543,2020-05-11 12:27:51,2,eGaming,Non Table Games,Online,Mobile
14682811,2020-01-02 22:27:59,0,eGaming,Non Table Games,Online,Mobile
14873624,NULL,NULL,NULL,NULL,NULL,NULL
12353762,2019-01-06 20:10:25,0,eGaming,Non Table Games,Online,Mobile
12430221,2019-01-24 15:43:14,2,Sports,Prematch,Online,Mobile
15840323,2020-05-19 11:25:59,2,eGaming,Non Table Games,Online,Mobile
13345879,2019-08-11 12:04:24,10,Sports,Prematch,Online,Mobile
12683903,NULL,NULL,NULL,NULL,NULL,NULL
13116643,NULL,NULL,NULL,NULL,NULL,NULL
13014458,2019-05-08 10:43:12,20,Sports,Prematch,Online,Mobile
14788391,2020-01-18 09:20:37,0,eGaming,Non Table Games,Online,Mobile
14735606,2020-01-10 18:39:29,0,eGaming,Non Table Games,Online,Web
15875051,2020-05-23 10:47:18,2,eGaming,Non Table Games,Online,Mobile
12600941,NULL,NULL,NULL,NULL,NULL,NULL
18365375,2020-12-13 20:32:15,1,eGaming,Non Table Games,Online,Mobile
18665657,2021-01-06 13:48:09,10,Sports,Live,Online,Mobile
18711567,NULL,NULL,NULL,NULL,NULL,NULL
13525329,NULL,NULL,NULL,NULL,NULL,NULL
13613666,2019-10-01 18:32:50,2,eGaming,Non Table Games,Online,Mobile
18905984,2021-01-27 00:51:46,30,Sports,Prematch,Online,Mobile
19494018,NULL,NULL,NULL,NULL,NULL,NULL
19401604,2021-03-06 11:42:19,2,Sports,Prematch,Online,Mobile
13417062,NULL,NULL,NULL,NULL,NULL,NULL
14671376,2020-01-03 13:42:53,10,eGaming,Non Table Games,Online,Mobile
14643186,2019-12-27 14:03:15,10,eGaming,Non Table Games,Online,Mobile
20607720,2021-06-22 13:45:06,0,eGaming,Non Table Games,Online,Web
13447407,2019-09-06 12:10:23,0,eGaming,Non Table Games,Online,Mobile
13638851,2019-10-07 22:44:38,2,Sports,Prematch,Online,Mobile
19315638,2021-02-27 11:43:01,1,eGaming,Non Table Games,Online,Mobile
13251600,NULL,NULL,NULL,NULL,NULL,NULL
13525795,NULL,NULL,NULL,NULL,NULL,NULL
20148071,2021-05-09 20:39:22,56,Sports,Live,Online,Mobile
16122556,NULL,NULL,NULL,NULL,NULL,NULL
13244109,2019-07-10 11:07:04,200,Sports,Live,Online,Mobile
17508795,2020-10-17 23:47:16,15,Sports,Prematch,Online,Mobile
13411652,2019-12-12 16:04:44,0,eGaming,Non Table Games,Online,Mobile
13201193,2019-06-28 18:54:56,40,Sports,Prematch,Online,Mobile
13372649,2020-09-08 10:30:13,2,eGaming,Non Table Games,Online,Mobile
14895981,2020-02-06 16:21:20,10,Sports,Prematch,Online,Mobile
12582846,2019-06-28 05:46:02,1,eGaming,Non Table Games,Online,Mobile
12457130,2019-01-30 17:13:17,2,eGaming,Non Table Games,Online,Mobile
12351176,2019-01-06 17:12:38,1,eGaming,Non Table Games,Online,Mobile
14659666,2020-01-02 17:12:56,1,eGaming,Non Table Games,Online,Mobile
12675961,NULL,NULL,NULL,NULL,NULL,NULL
12982963,NULL,NULL,NULL,NULL,NULL,NULL
13138394,2019-06-09 11:20:49,1,eGaming,Non Table Games,Online,Mobile
12351540,NULL,NULL,NULL,NULL,NULL,NULL
13442893,2019-09-05 19:47:51,500,Sports,Prematch,Online,Web
13468653,2019-09-12 21:37:02,500,Sports,Prematch,Online,Web
12999432,NULL,NULL,NULL,NULL,NULL,NULL
15129730,NULL,NULL,NULL,NULL,NULL,NULL
15444949,NULL,NULL,NULL,NULL,NULL,NULL
18765995,2021-01-15 13:39:01,25,Sports,Live,Online,Mobile
19567548,2021-03-19 18:25:44,0,eGaming,Non Table Games,Online,Mobile
16107509,2020-06-18 09:21:07,4,eGaming,Non Table Games,Online,Mobile
15385299,2020-04-08 06:45:10,320,eGaming,Table Games,Online,Mobile
12399079,2019-05-24 17:01:30,5,eGaming,Table Games,Online,Mobile
13934493,2020-12-16 22:21:00,1,Sports,Prematch,Online,Web
15631190,2020-04-28 11:01:44,10,eGaming,Non Table Games,Online,Mobile
18989193,2021-02-02 22:43:24,1,eGaming,Non Table Games,Online,Mobile
15773183,2020-05-11 20:51:40,5,Sports,Prematch,Online,Mobile
14704814,NULL,NULL,NULL,NULL,NULL,NULL
14880079,2020-02-01 09:50:44,100,Sports,Live,Online,Mobile
12359860,2019-02-02 16:00:22,600,Sports,Prematch,Online,Mobile
12442258,NULL,NULL,NULL,NULL,NULL,NULL
15850557,NULL,NULL,NULL,NULL,NULL,NULL
13346420,2019-08-13 15:56:33,100,Sports,Prematch,Online,Mobile
12712397,2019-03-21 21:29:26,3,eGaming,Non Table Games,Online,Web
13130063,NULL,NULL,NULL,NULL,NULL,NULL
13016315,2019-05-11 17:11:23,50,Sports,Live,Online,Mobile
14798971,2020-01-19 19:35:49,1,eGaming,Non Table Games,Online,Mobile
14742894,2020-01-12 22:39:14,10,Sports,Live,Online,Mobile
15885485,2020-05-24 11:31:23,1,eGaming,Non Table Games,Online,Mobile
12620151,NULL,NULL,NULL,NULL,NULL,NULL
18390869,NULL,NULL,NULL,NULL,NULL,NULL
18711071,NULL,NULL,NULL,NULL,NULL,NULL
18752147,2021-01-13 15:48:33,1,eGaming,Non Table Games,Online,Mobile
13597387,2019-09-28 13:00:25,10,Sports,Prematch,Online,Mobile
13619734,2019-10-02 21:11:16,10,eGaming,Non Table Games,Online,Web
18920315,NULL,NULL,NULL,NULL,NULL,NULL
19494232,NULL,NULL,NULL,NULL,NULL,NULL
19414822,NULL,NULL,NULL,NULL,NULL,NULL
13422984,NULL,NULL,NULL,NULL,NULL,NULL
14688822,2020-01-03 20:39:02,2,eGaming,Non Table Games,Online,Mobile
14661622,NULL,NULL,NULL,NULL,NULL,NULL
20659449,2021-06-26 21:15:58,15,Sports,Prematch,Online,Mobile
13459297,2019-12-26 12:53:28,10,eGaming,Non Table Games,Online,Mobile
13642042,2019-10-07 14:14:40,3,eGaming,Non Table Games,Online,Mobile
19361342,NULL,NULL,NULL,NULL,NULL,NULL
13257383,2019-07-14 08:29:49,1,eGaming,Non Table Games,Online,Mobile
13530351,2019-09-25 11:51:30,5,Sports,Prematch,Online,Mobile
20190273,2021-05-12 10:06:42,1,eGaming,Non Table Games,Online,Mobile
16126159,2020-06-21 15:35:07,1000,Sports,Live,Online,Web
13244848,NULL,NULL,NULL,NULL,NULL,NULL
17512983,2020-10-18 06:58:54,5,eGaming,Non Table Games,Online,Mobile
13434441,2019-09-05 17:33:51,500,Sports,Prematch,Online,Mobile
13224519,NULL,NULL,NULL,NULL,NULL,NULL
13389729,2019-08-23 13:50:26,2,eGaming,Non Table Games,Online,Mobile
14913959,NULL,NULL,NULL,NULL,NULL,NULL
12587794,NULL,NULL,NULL,NULL,NULL,NULL
12457662,2019-01-30 21:44:31,10,Sports,Prematch,Online,Mobile
12356488,NULL,NULL,NULL,NULL,NULL,NULL
14662562,2019-12-30 11:43:56,2,eGaming,Non Table Games,Online,Mobile
12680722,2019-03-16 21:44:27,10,Sports,Prematch,Online,Mobile
12996340,NULL,NULL,NULL,NULL,NULL,NULL
13135762,NULL,NULL,NULL,NULL,NULL,NULL
12356254,2019-01-07 18:39:31,1,Sports,Prematch,Online,Mobile
13482225,2019-09-14 10:43:30,1,eGaming,Non Table Games,Online,Mobile
13472742,NULL,NULL,NULL,NULL,NULL,NULL
13009402,NULL,NULL,NULL,NULL,NULL,NULL
15135274,NULL,NULL,NULL,NULL,NULL,NULL
15449010,2020-04-13 20:46:26,1,eGaming,Non Table Games,Online,Web
18771420,NULL,NULL,NULL,NULL,NULL,NULL
19585332,NULL,NULL,NULL,NULL,NULL,NULL
16124787,2020-06-21 14:53:12,213,Sports,Prematch,Online,Web
15411552,2020-04-10 19:17:40,1,eGaming,Non Table Games,Online,Mobile
12399112,NULL,NULL,NULL,NULL,NULL,NULL
13947595,NULL,NULL,NULL,NULL,NULL,NULL
15686229,2020-05-02 23:02:07,10,eGaming,Non Table Games,Online,Mobile
19021737,2021-02-07 12:14:25,100,Sports,Prematch,Online,Web
15776148,2020-05-11 20:14:41,0,eGaming,Non Table Games,Online,Mobile
14715630,2020-01-07 21:04:59,1,eGaming,Non Table Games,Online,Web
14882943,2020-12-02 14:46:19,0,eGaming,Non Table Games,Online,Mobile
12380214,2019-01-15 01:58:35,300,Sports,Prematch,Online,Web
12470795,2019-02-02 20:17:44,5,eGaming,Non Table Games,Online,Mobile
15857830,2020-05-21 16:28:42,0,eGaming,Non Table Games,Online,Mobile
13349719,2019-08-13 15:13:35,400,Sports,Prematch,Online,Mobile
12719689,NULL,NULL,NULL,NULL,NULL,NULL
13139648,2019-06-09 16:44:51,0,eGaming,Non Table Games,Online,Web
13016422,2019-05-08 12:40:50,0,eGaming,Non Table Games,Online,Web
14800315,2020-01-19 23:30:19,10,eGaming,Non Table Games,Online,Web
14743998,2020-01-11 22:30:45,500,Sports,Prematch,Online,Mobile
15901794,NULL,NULL,NULL,NULL,NULL,NULL
12628174,NULL,NULL,NULL,NULL,NULL,NULL
18400838,2020-12-16 18:43:12,4,Sports,Prematch,Online,Mobile
18722248,2021-01-10 21:35:04,50,Sports,Prematch,Online,Mobile
18771996,2021-01-18 14:24:12,1,eGaming,Non Table Games,Online,Mobile
13604037,NULL,NULL,NULL,NULL,NULL,NULL
13636617,2019-10-06 15:02:39,500,Sports,Prematch,Online,Mobile
18933037,NULL,NULL,NULL,NULL,NULL,NULL
19495217,NULL,NULL,NULL,NULL,NULL,NULL
19423446,2021-03-09 21:30:51,1,eGaming,Non Table Games,Online,Mobile
13438070,NULL,NULL,NULL,NULL,NULL,NULL
14693446,NULL,NULL,NULL,NULL,NULL,NULL
14670329,NULL,NULL,NULL,NULL,NULL,NULL
20666027,NULL,NULL,NULL,NULL,NULL,NULL
13469370,NULL,NULL,NULL,NULL,NULL,NULL
13642856,2019-10-07 17:19:54,1,eGaming,Non Table Games,Online,Mobile
19362940,2021-03-03 13:06:18,2,Sports,Prematch,Online,Mobile
13260622,2019-07-15 19:16:55,10,Sports,Live,Online,Mobile
13584961,2019-09-25 15:39:00,2,eGaming,Non Table Games,Online,Mobile
20219378,NULL,NULL,NULL,NULL,NULL,NULL
16134212,2021-04-07 10:29:17,1,eGaming,Non Table Games,Online,Mobile
13257308,NULL,NULL,NULL,NULL,NULL,NULL
17519072,NULL,NULL,NULL,NULL,NULL,NULL
13438549,NULL,NULL,NULL,NULL,NULL,NULL
13225359,2019-07-04 11:35:13,5,eGaming,Non Table Games,Online,Mobile
13412648,2019-08-29 21:22:04,700,Sports,Prematch,Online,Web
14993798,2020-03-08 18:13:02,10,Sports,Prematch,Online,Mobile
12588293,NULL,NULL,NULL,NULL,NULL,NULL
12460762,NULL,NULL,NULL,NULL,NULL,NULL
12380597,2019-01-13 12:19:03,1,eGaming,Non Table Games,Online,Mobile
14663792,NULL,NULL,NULL,NULL,NULL,NULL
12747033,2019-06-28 15:57:31,1,eGaming,Non Table Games,Online,Mobile
12999221,NULL,NULL,NULL,NULL,NULL,NULL
13142440,2019-06-10 15:57:08,2,Sports,Prematch,Online,Mobile
12364914,2019-01-09 15:05:45,1,eGaming,Non Table Games,Online,Web
13506378,2019-09-19 12:53:37,1,eGaming,Non Table Games,Online,Mobile
13473354,2019-09-12 12:04:16,2,eGaming,Non Table Games,Online,Mobile
13026860,2020-03-27 16:18:42,2,eGaming,Non Table Games,Online,Mobile
15167408,NULL,NULL,NULL,NULL,NULL,NULL
15483014,2020-10-01 19:47:50,10,Sports,Prematch,Online,Mobile
18799576,2021-01-18 16:55:53,0,eGaming,Non Table Games,Online,Mobile
19592285,2021-03-21 17:56:34,30,Sports,Live,Online,Mobile
16155325,2020-06-24 12:57:57,2,Sports,Prematch,Online,Web
15427178,NULL,NULL,NULL,NULL,NULL,NULL
12442346,2019-01-27 13:21:23,300,Sports,Prematch,Online,Mobile
13951770,NULL,NULL,NULL,NULL,NULL,NULL
15688739,NULL,NULL,NULL,NULL,NULL,NULL
19028836,NULL,NULL,NULL,NULL,NULL,NULL
15806081,2020-05-15 14:04:53,0,eGaming,Non Table Games,Online,Mobile
14763749,2020-01-14 21:27:50,5,Sports,Prematch,Online,Mobile
14899624,2020-02-04 18:02:03,5,Sports,Prematch,Online,Mobile
12384340,2019-01-14 08:26:56,1,eGaming,Non Table Games,Online,Mobile
12481610,2019-02-18 13:39:16,600,Sports,Prematch,Online,Web
15860868,2020-05-21 21:07:02,10,eGaming,Non Table Games,Online,Web
13372944,2019-08-18 15:52:02,20,Sports,Prematch,Online,Web
12727620,NULL,NULL,NULL,NULL,NULL,NULL
13157132,2019-06-14 06:36:32,2,eGaming,Non Table Games,Online,Mobile
13021521,NULL,NULL,NULL,NULL,NULL,NULL
14803000,NULL,NULL,NULL,NULL,NULL,NULL
14747296,NULL,NULL,NULL,NULL,NULL,NULL
15902609,2020-05-26 10:17:37,1,eGaming,Non Table Games,Online,Web
12632835,NULL,NULL,NULL,NULL,NULL,NULL
18415391,2020-12-17 20:51:12,47,Sports,Live,Online,Web
18754109,NULL,NULL,NULL,NULL,NULL,NULL
18821746,2021-01-20 01:22:54,30,Sports,Prematch,Online,Mobile
